reference_day,entry_date,rank,ticker,company,market,signal_score,day_change_pct,market_median_change_pct,value_ratio_20,close_location_pct,lower_tail_recovery_pct,close_vs_open_pct,distance_from_60d_high_pct,entry_gap_pct,backfill_status,backfill_rows,date,signal_time,entry_time,entry_price,target_price,stop_price,exit_time,exit_price,exit_reason,gross_return_pct,net_return_pct,opening_high,opening_low,entry_vwap,note,source_path
2025-10-22,2025-10-23,2,011780,금호석유화학,KOSPI,73.19,4.48,0.6,1.93,100.0,4.48,4.11,-12.6,0.0,skipped_existing,381,20251023,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,118000.0,116100.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251023\011780.csv
2025-10-23,2025-10-24,1,353200,대덕전자,KOSPI,68.25,11.62,-0.51,1.9,98.9,14.73,13.43,-6.78,0.0,collected,381,20251024,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,35200.0,34250.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251024\353200.csv
2025-10-23,2025-10-24,2,356860,티엘비,KOSDAQ,61.77,9.31,-0.62,1.54,95.4,13.11,11.01,-5.67,0.0,collected,381,20251024,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,71600.0,67700.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251024\356860.csv
2025-10-27,2025-10-28,1,298380,에이비엘바이오,KOSDAQ,70.56,11.32,0.0,2.14,94.9,11.06,9.01,-15.94,0.0,collected,381,20251028,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,96900.0,93600.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251028\298380.csv
2025-10-27,2025-10-28,2,196170,알테오젠,KOSDAQ,68.42,8.41,0.0,2.05,93.1,9.14,7.92,-8.6,0.103,collected,381,20251028,093400,093500,482000.0,490676.0,477662.0,100600,477662.0,stop_loss,-0.9,-1.5,484000.0,475000.0,480887.47,,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251028\196170.csv
2025-10-28,2025-10-29,1,090430,아모레퍼시픽,KOSPI,65.18,3.26,-0.14,2.17,100.0,3.26,3.17,-9.24,-0.081,collected,381,20251029,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,123600.0,121400.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251029\090430.csv
2025-10-30,2025-10-31,1,003230,삼양식품,KOSPI,65.24,6.27,-0.94,2.22,92.9,7.48,6.79,-20.6,0.0,skipped_existing,381,20251031,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,1389000.0,1349000.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251031\003230.csv
2025-10-31,2025-11-03,1,397030,에이프릴바이오,KOSDAQ,63.06,8.52,0.0,1.63,91.4,8.7,7.12,-9.93,0.0,collected,381,20251103,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,34200.0,32800.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251103\397030.csv
2025-10-31,2025-11-03,2,017670,SK텔레콤,KOSPI,45.81,-0.76,-0.35,1.65,100.0,1.75,0.38,-8.57,0.0,collected,381,20251103,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,52900.0,52500.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251103\017670.csv
2025-11-03,2025-11-04,1,047810,한국항공우주,KOSPI,65.59,5.32,-0.75,1.68,100.0,5.12,5.12,-8.33,-0.092,collected,381,20251104,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,108800.0,104100.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251104\047810.csv
2025-11-03,2025-11-04,2,402340,SK스퀘어,KOSPI,60.0,8.65,-0.75,1.69,91.5,13.0,8.86,-5.04,-1.416,collected,381,20251104,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,278500.0,266500.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251104\402340.csv
2025-11-10,2025-11-11,1,004800,효성,KOSPI,70.52,8.81,1.95,1.54,92.6,8.41,8.33,-11.54,0.0,collected,379,20251111,093700,093800,159700.0,162574.6,158262.7,093900,162574.6,target_hit,1.8,1.2,160000.0,154700.0,156232.81,,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251111\004800.csv
2025-11-13,2025-11-14,1,020150,롯데에너지머티리얼즈,KOSPI,70.71,0.0,0.0,2.39,97.8,5.79,1.39,-7.48,-3.358,skipped_existing,381,20251114,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,39050.0,38000.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251114\020150.csv
2025-11-13,2025-11-14,2,003230,삼양식품,KOSPI,65.38,7.97,0.0,1.64,94.8,8.66,7.97,-17.84,-1.096,collected,381,20251114,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,1406000.0,1332000.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251114\003230.csv
2025-11-20,2025-11-21,1,126340,비나텍,KOSDAQ,70.65,12.23,1.27,1.74,91.7,8.38,7.97,-11.23,0.0,collected,380,20251121,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,52956.0,51013.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251121\126340.csv
2025-11-24,2025-11-25,1,180640,한진칼,KOSPI,69.61,10.67,-0.41,1.92,100.0,9.34,9.34,-9.78,-0.826,collected,372,20251125,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,108000.0,104000.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251125\180640.csv
2025-11-27,2025-11-28,1,160190,하이젠알앤엠,KOSDAQ,71.69,12.74,0.0,2.22,95.4,13.34,11.79,-24.14,0.377,collected,380,20251128,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,54100.0,52600.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251128\160190.csv
2025-12-02,2025-12-03,1,047050,포스코인터내셔널,KOSPI,70.28,4.32,0.59,1.96,92.9,4.91,3.54,-11.61,0.54,skipped_existing,381,20251203,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,56000.0,55100.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251203\047050.csv
2025-12-02,2025-12-03,2,466100,클로봇,KOSDAQ,66.02,4.98,0.32,1.85,92.5,6.0,2.73,-12.71,0.116,collected,381,20251203,091900,092000,44000.0,44792.0,43604.0,092500,43604.0,stop_loss,-0.9,-1.5,43700.0,42650.0,43317.6,,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251203\466100.csv
2025-12-03,2025-12-04,1,066970,엘앤에프,KOSPI,61.06,-1.7,0.59,2.3,97.3,2.92,0.4,-14.83,0.0,collected,381,20251204,092400,092500,128300.0,130609.4,127145.3,094700,127145.3,stop_loss,-0.9,-1.5,129200.0,126200.0,127336.92,,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251204\066970.csv
2025-12-04,2025-12-05,1,005385,현대차우,KOSPI,51.32,3.15,-0.45,1.97,91.5,2.77,2.09,-9.3,-0.05,collected,381,20251205,092300,092400,202000.0,205636.0,200182.0,095000,205636.0,target_hit,1.8,1.2,204000.0,199100.0,201905.08,,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251205\005385.csv
2025-12-04,2025-12-05,2,005387,현대차2우B,KOSPI,46.85,3.1,-0.45,1.55,91.7,2.78,1.86,-10.38,-0.246,collected,381,20251205,092400,092500,205500.0,209199.0,203650.5,094600,209199.0,target_hit,1.8,1.2,206500.0,202500.0,204840.31,,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251205\005387.csv
2025-12-05,2025-12-08,1,018880,한온시스템,KOSPI,61.91,3.7,0.37,1.59,93.5,3.98,3.56,-23.61,0.925,collected,381,20251208,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,3830.0,3705.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251208\018880.csv
2025-12-08,2025-12-09,1,003670,포스코퓨처엠,KOSPI,69.46,7.04,-0.34,2.1,96.4,6.52,5.76,-15.19,-1.134,collected,381,20251209,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,226000.0,216500.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251209\003670.csv
2025-12-08,2025-12-09,2,066970,엘앤에프,KOSPI,68.27,6.97,-0.34,2.29,91.9,6.37,5.6,-11.41,-2.273,collected,381,20251209,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,132800.0,127700.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251209\066970.csv
2025-12-09,2025-12-10,1,124500,아이티센글로벌,KOSDAQ,66.67,9.73,-0.16,1.88,94.3,12.59,9.18,-8.52,0.0,collected,380,20251210,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,25300.0,22100.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251210\124500.csv
2025-12-09,2025-12-10,2,100090,SK오션플랜트,KOSPI,66.16,5.1,0.0,1.91,91.8,7.6,4.81,-39.81,0.053,collected,381,20251210,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,19250.0,18730.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251210\100090.csv
2025-12-10,2025-12-11,1,042520,한스바이오메드,KOSDAQ,63.89,13.37,-0.24,1.6,94.9,16.61,12.01,-14.08,0.153,collected,381,20251211,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,33700.0,32500.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251211\042520.csv
2025-12-11,2025-12-12,1,373220,LG에너지솔루션,KOSPI,59.82,1.02,0.33,2.17,100.0,3.0,0.0,-15.37,-0.224,collected,381,20251212,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,445000.0,438000.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251212\373220.csv
2025-12-11,2025-12-12,2,086280,현대글로비스,KOSPI,54.37,1.0,0.33,2.19,92.5,2.76,0.27,-6.31,-0.821,collected,381,20251212,092400,092500,181600.0,184868.8,179965.6,112000,181500.0,time_exit,-0.055,-0.655,182400.0,179600.0,180775.14,,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251212\086280.csv
2025-12-12,2025-12-15,1,100090,SK오션플랜트,KOSPI,78.13,6.69,0.74,2.3,98.3,6.23,5.5,-36.7,-0.702,collected,381,20251215,091400,091500,19980.0,20339.64,19800.18,091600,20339.64,target_hit,1.8,1.2,19810.0,19360.0,19548.73,,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251215\100090.csv
2025-12-12,2025-12-15,2,001440,대한전선,KOSPI,74.85,7.62,0.74,1.86,100.0,8.11,7.38,-16.23,-1.875,collected,381,20251215,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,23550.0,23100.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251215\001440.csv
2025-12-15,2025-12-16,1,049630,재영솔루텍,KOSDAQ,64.98,11.54,-0.17,1.97,90.4,18.25,15.34,-10.57,0.0,collected,381,20251216,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,16000.0,15275.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251216\049630.csv
2025-12-17,2025-12-18,1,041510,에스엠,KOSDAQ,70.66,5.82,0.0,2.45,90.4,5.91,4.97,-22.75,-0.254,skipped_existing,381,20251218,092300,092400,118200.0,120327.6,117136.2,095100,120327.6,target_hit,1.8,1.2,117900.0,115500.0,117174.21,,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251218\041510.csv
2025-12-17,2025-12-18,2,035900,JYP Ent.,KOSDAQ,68.37,4.12,0.0,2.46,93.1,3.96,3.51,-20.0,-0.282,collected,381,20251218,092700,092800,70800.0,72074.4,70162.8,100500,70162.8,stop_loss,-0.9,-1.5,70950.0,69800.0,70263.68,,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251218\035900.csv
2025-12-19,2025-12-22,1,267250,HD현대,KOSPI,76.59,4.03,0.48,2.17,100.0,4.96,3.97,-16.12,0.05,collected,381,20251222,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,199500.0,194600.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251222\267250.csv
2025-12-19,2025-12-22,2,010140,삼성중공업,KOSPI,70.43,6.72,0.48,1.55,100.0,5.39,5.18,-21.85,0.0,collected,381,20251222,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,25750.0,25000.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251222\010140.csv
2025-12-23,2025-12-24,1,352820,하이브,KOSPI,62.02,5.02,-0.6,1.84,91.2,5.02,4.17,-7.55,-1.079,collected,381,20251224,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,322000.0,319000.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251224\352820.csv
2025-12-24,2025-12-26,1,328130,루닛,KOSDAQ,61.25,3.13,-0.24,1.65,90.1,7.75,4.09,-8.53,0.0,collected,381,20251226,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,21351.0,20812.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251226\328130.csv
2025-12-26,2025-12-29,1,298380,에이비엘바이오,KOSDAQ,66.72,6.13,-0.25,1.59,99.3,8.15,5.85,-9.55,0.0,collected,381,20251229,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,203000.0,199700.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251229\298380.csv
2025-12-29,2025-12-30,1,035720,카카오,KOSPI,71.11,5.34,-0.54,2.13,100.0,6.25,6.25,-12.2,-0.49,collected,381,20251230,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,61500.0,60300.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251230\035720.csv
2025-12-29,2025-12-30,2,028300,HLB,KOSDAQ,67.39,6.51,0.0,1.79,95.5,6.86,5.94,-16.44,-1.631,collected,381,20251230,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,49450.0,48200.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251230\028300.csv
2025-12-30,2026-01-02,1,006280,녹십자,KOSPI,64.7,6.5,-0.26,1.77,93.8,8.16,6.28,-7.23,0.126,skipped_existing,319,20260102,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,0.0,0.0,0.0,missing_opening_range,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260102\006280.csv
2026-01-02,2026-01-05,1,058470,리노공업,KOSDAQ,73.94,7.63,0.8,1.88,97.9,7.81,7.63,-7.68,0.0,collected,381,20260105,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,68300.0,65500.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260105\058470.csv
2026-01-02,2026-01-05,2,005290,동진쎄미켐,KOSDAQ,72.57,8.19,0.8,1.72,98.3,8.04,7.74,-16.08,0.0,collected,381,20260105,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,41600.0,40650.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260105\005290.csv
2026-01-05,2026-01-06,1,417200,LS머트리얼즈,KOSDAQ,71.5,9.98,0.0,2.19,95.7,6.89,5.89,-13.54,-1.171,collected,381,20260106,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,13500.0,13290.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260106\417200.csv
2026-01-05,2026-01-06,2,001440,대한전선,KOSPI,70.81,7.98,0.0,2.33,92.5,7.76,6.42,-10.3,0.0,collected,381,20260106,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,27000.0,25700.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260106\001440.csv
2026-01-06,2026-01-07,1,079550,LIG넥스원,KOSPI,74.18,5.66,-0.09,2.21,100.0,7.49,6.0,-7.82,-0.909,collected,381,20260107,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,506000.0,488000.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260107\079550.csv
2026-01-06,2026-01-07,2,016360,삼성증권,KOSPI,71.89,3.66,-0.09,2.14,100.0,4.49,3.53,-6.16,-0.884,collected,381,20260107,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,79500.0,78100.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260107\016360.csv
2026-01-07,2026-01-08,1,257720,실리콘투,KOSDAQ,57.17,3.45,-1.18,1.75,90.9,5.01,3.07,-13.06,-0.834,collected,381,20260108,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,41800.0,41000.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260108\257720.csv
2026-01-09,2026-01-12,1,009540,HD한국조선해양,KOSPI,78.83,5.3,0.27,2.5,100.0,5.8,4.81,-9.61,-0.447,skipped_existing,381,20260112,093500,093600,443000.0,450974.0,439013.0,101600,450974.0,target_hit,1.8,1.2,445000.0,433000.0,439838.08,,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260112\009540.csv
2026-01-09,2026-01-12,2,042660,한화오션,KOSPI,73.11,3.62,0.27,2.19,96.1,5.74,3.78,-11.35,0.595,collected,381,20260112,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,136300.0,133700.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260112\042660.csv
2026-01-12,2026-01-13,1,018880,한온시스템,KOSPI,57.77,1.07,0.25,2.46,93.8,2.71,0.53,-42.58,0.0,collected,381,20260113,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,3035.0,2915.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260113\018880.csv
2026-01-13,2026-01-14,1,064350,현대로템,KOSPI,73.43,6.42,0.0,2.09,100.0,7.91,4.5,-7.01,-1.293,collected,381,20260114,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,229000.0,221000.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260114\064350.csv
2026-01-13,2026-01-14,2,051910,LG화학,KOSPI,70.34,6.53,0.0,1.92,98.0,7.7,6.04,-20.07,-0.584,collected,381,20260114,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,341500.0,335500.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260114\051910.csv
2026-01-14,2026-01-15,1,047050,포스코인터내셔널,KOSPI,71.86,2.6,0.33,2.2,93.5,5.54,3.76,-12.24,0.0,collected,381,20260115,091100,091200,58000.0,59044.0,57478.0,091900,57478.0,stop_loss,-0.9,-1.5,57500.0,55700.0,57006.86,,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260115\047050.csv
2026-01-15,2026-01-16,1,010060,OCI홀딩스,KOSPI,69.8,6.92,0.11,1.68,100.0,8.68,6.82,-9.71,0.0,collected,381,20260116,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,120900.0,117000.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260116\010060.csv
2026-01-15,2026-01-16,2,097230,HJ중공업,KOSPI,69.69,8.45,0.11,2.03,94.4,6.73,6.73,-18.58,0.186,collected,381,20260116,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,27050.0,26550.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260116\097230.csv
2026-01-16,2026-01-19,1,010130,고려아연,KOSPI,64.68,10.22,-0.18,1.88,91.5,8.86,5.6,-17.19,0.0,collected,381,20260119,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,1686000.0,1600000.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260119\010130.csv
2026-01-19,2026-01-20,1,323280,태성,KOSDAQ,69.22,9.81,0.0,1.67,100.0,4.87,4.23,-24.39,0.0,collected,381,20260120,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,45650.0,44100.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260120\323280.csv
2026-01-19,2026-01-20,2,099440,스맥,KOSDAQ,67.43,11.88,0.0,2.09,91.0,11.7,9.89,-18.71,0.0,collected,381,20260120,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,7120.0,6550.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260120\099440.csv
2026-01-21,2026-01-22,1,140410,메지온,KOSDAQ,61.4,4.57,-1.41,1.78,97.3,11.89,7.13,-14.95,-2.085,skipped_existing,379,20260122,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,101900.0,98400.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260122\140410.csv
2026-01-22,2026-01-23,1,373220,LG에너지솔루션,KOSPI,73.97,5.7,0.34,2.27,95.6,5.44,4.91,-20.87,0.0,collected,381,20260123,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,430500.0,415500.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260123\373220.csv
2026-01-22,2026-01-23,2,011170,롯데케미칼,KOSPI,67.48,5.34,0.34,1.77,93.3,5.77,5.19,-13.68,0.0,collected,381,20260123,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,80900.0,77800.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260123\011170.csv
2026-01-23,2026-01-26,1,950160,코오롱티슈진,KOSDAQ,73.67,6.81,0.75,2.18,93.4,7.36,4.14,-6.31,0.963,collected,380,20260126,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,87800.0,83900.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260126\950160.csv
2026-01-23,2026-01-26,2,141080,리가켐바이오,KOSDAQ,72.72,12.32,0.75,1.87,96.7,11.87,11.87,-18.48,0.0,collected,380,20260126,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,175400.0,167900.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260126\141080.csv
2026-01-26,2026-01-27,1,095610,테스,KOSDAQ,78.34,13.63,1.38,2.31,93.8,12.56,11.98,-11.0,-2.03,collected,381,20260127,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,53900.0,52500.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260127\095610.csv
2026-01-26,2026-01-27,2,358570,지아이이노베이션,KOSDAQ,76.9,9.17,1.38,1.84,98.6,9.93,9.55,-24.44,-2.401,collected,381,20260127,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,16180.0,15400.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260127\358570.csv
2026-01-27,2026-01-28,1,084370,유진테크,KOSDAQ,72.11,9.81,0.06,1.93,100.0,11.95,9.94,-15.78,0.0,skipped_existing,381,20260128,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,96100.0,92700.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260128\084370.csv
